19,1715464,40.4
19,1720471,40.4
19,1725463,40.3
19,1730470,40.4
19,1735446,40.5
19,1740466,40.4
19,1745459,40.4
19,1750459,40.4
19,1755459,40.5
19,1760479,40.5
19,1765456,40.4
19,1770495,40.4
19,1775464,40.4
19,1780473,40.9
19,1785460,40.5
19,1790459,40.5
19,1795478,40.5
19,1800466,40.4
19,1805472,40.4
19,1810470,40.5
19,1815478,40.4
19,1820498,40.5
19,1825466,40.5
19,1830518,40.4
19,1835476,40.5
19,1840471,40.5
19,1845507,40.5
19,1850493,40.5
19,1855491,40.5
19,1860484,40.5
19,1865487,40.5
19,1870491,40.5
19,1875494,40.5
19,1880490,40.5
19,1885483,40.5
19,1890522,40.5
19,1895493,40.5
19,1900484,40.5
19,1905497,40.2
19,1910490,40.2
19,1915483,40.2
19,1920486,40.2
19,1925509,40.2
19,1930506,40.3
19,1935531,40.2
19,1940497,40.2
19,1945555,40.2
19,1950507,40.2
19,1955488,40.2
19,1960496,40.2
19,1965508,40.2
19,1970523,40.2
19,1975495,38.7
19,1980497,38.3
19,1985499,38.4
19,1990518,38.3
19,1995515,37.9
19,2000507,38.0
19,2005528,38.1
19,2010552,38.2
19,2015496,38.1
19,2020519,38.3
19,2025528,38.3
19,2030533,38.4
19,2035569,38.5
19,2040562,38.4
19,2045520,38.6
19,2050508,38.7
19,2055559,38.7
19,2060511,38.8
19,2065529,38.8
19,2070565,38.9
19,2075529,38.9
19,2080517,40.0
19,2085525,39.7
19,2090536,39.7
19,2095533,39.6
19,2100529,39.7
19,2105528,39.4
19,2110521,39.5
19,2115534,39.5
19,2120546,39.6
19,2125539,39.6
19,2130576,39.7
19,2135543,39.8
19,2140537,39.9
19,2145535,39.9
19,2150541,40.0
19,2155549,40.0
19,2160545,40.0
19,2165551,40.1
19,2170554,40.5
19,2175546,40.3
19,2180548,40.9
19,2185546,40.8
19,2190586,40.4
19,2195546,40.4
19,2200555,40.4
19,2205565,40.3
19,2210546,40.4
19,2215564,40.5
19,2220570,40.4
19,2225552,40.4
19,2230553,40.4
19,2235548,40.4
19,2240570,40.4
19,2245566,40.4
19,2250592,40.4
19,2255557,40.5
19,2260561,40.5
19,2265564,41.3
19,2270578,41.0
19,2275581,41.5
19,2280580,40.9
19,2285562,40.9
19,2290562,40.8
19,2295563,40.5
19,2300574,40.4
19,2305588,40.5
19,2310612,40.5
19,2315565,40.4
19,2320581,40.5
19,2325579,40.5
19,2330575,40.5
19,2335585,40.5
19,2340572,40.4
19,2345585,40.6
19,2350576,40.5
19,2355586,40.5
19,2360577,40.6
19,2365592,40.5
19,2370632,40.5
19,2375596,40.5
19,2380582,40.8
19,2385592,40.6
19,2390584,40.6
19,2395599,40.6
19,2400627,40.5
19,2405601,40.6
19,2410585,40.6
19,2415589,40.5
19,2420595,40.6
19,2425586,40.7
19,2430645,40.5
19,2435605,40.7
19,2440603,40.5
19,2445595,40.6
19,2450617,40.6
19,2455619,40.6
19,2460617,44.2
19,2465634,38.6
19,2470636,38.7
19,2475639,38.6
19,2480625,38.8
19,2485643,43.7
19,2490686,38.5
19,2495640,38.4
19,2500654,38.1
19,2505641,38.5
19,2510631,42.4
19,2515644,38.2
19,2520636,38.1
19,2525651,38.2
19,2530642,43.9
19,2535651,38.4
19,2540640,38.2
19,2545649,38.2
19,2550667,38.3
19,2555654,38.6
19,2560660,38.6
19,2565690,38.7
19,2570673,38.7
19,2575643,38.9
19,2580658,38.9
19,2585653,39.1
19,2590682,39.1
19,2595656,39.0
19,2600682,38.9
19,2605656,38.6
19,2610677,38.2
20,4924,37.8
20,9930,37.9
20,14983,38.0
20,19959,38.0
20,24940,37.8
20,29941,37.0
20,34978,36.1
20,39945,35.7
20,44961,35.6
20,49953,35.5
20,54948,34.8
20,59949,35.5
20,64944,34.8
20,70980,34.7
20,74978,33.9
20,79957,33.8
21,4955,37.7
21,9939,37.2
21,14933,35.5
21,20008,33.5
21,24939,31.4
21,29946,31.3
21,34969,31.4
21,39944,31.6
21,44961,31.3
21,49949,31.4
21,54963,31.3
21,59957,30.8
21,64949,30.7
21,69993,30.6
21,74962,30.4
21,80011,30.3
21,84952,30.0
21,89972,29.9
21,94996,29.8
21,99975,29.5
21,104976,29.4
21,109965,29.4
21,114973,29.4
21,119976,29.2
21,124990,29.0
21,129996,29.0
21,134976,28.9
21,140018,28.7
21,145002,28.8
21,149980,28.7
21,154981,28.6
21,159996,28.3
21,165031,28.5
21,170001,28.4
21,175005,28.4
21,180026,28.0
21,185005,28.0
21,190004,27.9
21,195005,27.9
21,200083,29.2
21,205018,28.7
21,210015,28.5
21,215005,28.5
21,220017,28.6
21,225009,28.1
21,230005,28.2
21,235018,29.6
21,240021,28.9
21,245011,28.7
21,250018,28.5
21,255011,28.8
21,260063,28.2
21,265015,28.5
21,270026,29.0
21,275032,29.1
21,280026,28.9
21,285040,28.7
21,290031,28.7
21,295021,28.7
21,300032,28.2
21,305054,28.2
21,310033,28.2
21,315065,28.2
21,320086,28.2
21,325029,28.2
21,330041,28.2
21,335046,28.3
21,340045,28.3
21,345047,28.1
21,350043,28.2
21,355033,28.3
21,360047,28.1
21,365037,28.2
21,370041,28.2
21,375054,28.3
21,380078,28.3
21,385034,28.3
21,390038,28.2
21,395044,28.3
21,400039,28.2
21,405077,28.3
21,410064,28.3
21,415055,28.3
21,420064,28.2
21,425068,28.3
21,430060,28.3
21,435060,28.2
21,440126,28.3
21,445085,28.3
21,450083,28.3
21,455065,28.3
21,460089,28.4
21,465076,28.3
21,470085,28.4
21,475105,28.3
21,480089,28.3
21,485080,28.3
21,490075,28.4
21,495083,28.3
21,500132,28.5
21,505102,28.3
21,510089,28.3
21,515093,28.4
21,520080,28.3
21,525093,28.3
21,530097,28.4
22,4914,28.1
22,9955,27.9
22,14933,28.0
22,19952,28.2
22,24928,28.1
22,29925,28.3
22,34937,28.5
22,39935,28.2
22,44942,28.2
22,49957,28.3
22,54962,28.2
22,59955,28.6
22,64943,28.5
22,69993,28.4
22,74938,28.3
22,79946,28.4
22,84980,28.4
22,89964,28.4
22,94943,28.3
22,99949,28.3
22,104948,28.4
22,109954,28.3
22,114954,28.4
22,120005,28.4
22,124957,28.3
22,130002,28.3
22,134966,28.5
22,139960,28.4
22,144976,28.4
22,149967,28.5
22,154969,28.5
22,159966,28.6
22,164965,29.2
22,169972,29.1
22,174978,28.9
22,179987,28.9
22,184989,28.9
22,190022,28.5
22,194967,28.6
22,199985,28.4
22,204973,28.4
22,210000,28.5
22,214988,28.5
22,220005,28.4
22,224997,28.5
22,229991,28.5
22,234993,28.4
22,239999,28.5
22,244992,29.3
22,250061,29.2
22,255004,29.3
22,259987,28.8
22,265011,28.6
22,270007,28.6
22,274991,28.5
22,280015,28.5
22,284999,28.6
22,290020,28.5
22,295000,28.5
22,300009,28.6
22,305015,28.5
22,310056,28.6
22,315007,28.6
22,320019,28.5
22,325010,28.5
22,330025,28.6
22,335045,29.0
22,340024,28.6
22,345024,28.6
22,350026,28.6
22,355031,28.6
22,360015,28.6
22,365031,28.6
22,370061,28.5
22,375039,28.6
22,380021,28.6
22,385029,28.5
22,390038,28.7
22,395024,28.8
22,400025,28.6
22,405024,28.7
22,410027,28.6
22,415028,28.6
22,420039,28.6
22,425048,28.7
22,430074,28.6
22,435050,28.7
22,440033,28.7
22,445038,28.6
22,450045,28.6
22,455049,29.0
22,460064,28.8
22,465054,28.7
22,470049,28.7
22,475050,28.6
22,480046,28.7
22,485053,28.7
22,490087,28.6
22,495093,28.8
22,500040,28.7
22,505039,28.7
22,510044,28.7
22,515059,29.0
22,520077,28.8
22,525076,28.7
22,530061,28.8
22,535048,28.7
22,540049,28.8
22,545069,28.7
22,550105,28.7
22,555071,28.8
22,560075,28.7
22,565061,28.7
22,570057,28.8
22,575062,29.0
22,580081,28.6
22,585066,28.3
22,590087,28.3
22,595061,28.3
22,600076,28.1
22,605093,27.8
22,610232,27.8
22,615071,27.9
22,620098,27.7
22,625085,27.5
22,630079,27.3
22,635096,27.2
22,640080,27.2
22,645096,27.1
22,650115,27.1
22,655085,27.0
22,660093,26.9
22,665089,26.8
22,670129,26.5
22,675091,26.4
22,680118,26.5
22,685099,26.4
22,690091,26.3
22,695101,25.9
22,700100,25.9
22,705097,26.0
22,710153,25.9
22,715114,26.0
22,720109,25.7
22,725110,25.5
22,730157,25.5
22,735112,25.5
22,740148,25.3
22,745113,25.3
22,750111,26.4
22,755120,25.6
22,760119,25.4
22,765121,25.2
22,770136,24.5
22,775132,24.7
22,780140,25.4
22,785124,25.2
22,790167,24.9
22,795127,24.5
22,800174,24.6
22,805149,24.2
22,810143,25.1
22,815147,24.7
22,820136,24.5
22,825137,24.3
22,830139,24.2
22,835148,23.7
22,840162,23.7
22,845162,23.5
22,850199,23.5
22,855146,23.2
22,860148,23.3
22,865151,23.2
22,870178,23.0
22,875156,23.0
22,880159,22.9
22,885156,22.9
22,890157,22.8
22,895162,22.6
22,900195,22.6
22,905203,22.5
22,910217,22.5
22,915190,22.3
22,920172,22.1
22,925190,22.2
22,930178,22.1
22,935193,22.0
22,940188,21.9
22,945173,21.9
22,950177,21.8
22,955187,16.9
22,960184,16.9
22,965195,17.1
22,970228,17.2
22,975196,17.3
22,980187,17.6
22,985196,17.7
22,990195,17.8
22,995202,17.9
22,1000206,18.2
22,1005214,18.2
22,1010214,18.4
22,1015202,18.5
22,1020203,18.6
22,1025210,18.7
22,1030344,18.9
22,1035246,19.0
22,1040211,19.1
22,1045226,19.3
22,1050217,19.3
22,1055214,19.4
22,1060221,19.6
22,1065225,19.7
22,1070230,19.8
22,1075230,20.0
22,1080233,20.0
22,1085226,20.1
22,1090274,20.2
22,1095249,20.3
22,1100235,20.4
22,1105234,20.5
22,1110248,20.7
22,1115236,20.8
22,1120239,21.0
22,1125251,21.2
22,1130253,21.5
22,1135241,21.3
22,1140243,21.2
22,1145257,21.4
22,1150275,21.6
22,1155248,21.6
22,1160256,21.7
22,1165245,21.9
22,1170256,21.9
22,1175256,22.1
22,1180264,22.0
22,1185283,21.9
22,1190271,21.9
22,1195268,22.0
22,1200263,21.9
22,1205258,22.0
22,1210316,22.0
22,1215258,22.0
22,1220274,21.9
22,1225275,22.0
22,1230259,22.0
22,1235263,22.0
22,1240260,21.9
22,1245287,22.0
22,1250286,21.9
22,1255300,22.0
22,1260276,21.9
22,1265275,22.0
22,1270330,22.0
22,1275277,21.9
22,1280296,22.8
22,1285277,22.9
22,1290277,22.4
22,1295282,22.4
22,1300286,22.3
22,1305279,22.0
22,1310295,22.0
22,1315306,22.0
22,1320313,22.0
22,1325291,22.5
22,1330370,22.5
22,1335296,22.4
22,1340301,22.4
22,1345297,22.1
22,1350331,22.0
22,1355320,22.0
22,1360312,22.0
22,1365319,22.0
22,1370315,22.0
22,1375318,22.1
22,1380330,22.0
22,1385328,22.0
22,1390371,22.1
22,1395330,22.0
22,1400333,22.5
22,1405340,22.2
22,1410341,22.0
22,1415350,22.0
22,1420338,22.1
22,1425356,22.0
22,1430351,22.1
22,1435353,22.1
22,1440351,22.0
22,1445359,22.0
22,1450401,22.1
22,1455361,22.1
22,1460369,22.0
22,1465360,22.1
22,1470360,22.0
22,1475364,22.3
22,1480375,22.1
22,1485364,22.1
22,1490366,22.0
22,1495376,22.1
22,1500367,22.1
22,1505370,22.1
22,1510463,22.1
22,1515397,22.1
22,1520371,22.0
22,1525388,22.2
22,1530387,22.0
22,1535388,22.1
22,1540386,22.1
22,1545401,22.1
22,1550398,22.1
22,1555390,22.2
22,1560400,22.1
22,1565411,22.2
22,1570454,22.1
22,1575405,22.1
22,1580413,22.1
22,1585420,22.2
22,1590402,22.1
22,1595400,23.3
22,1600427,22.7
22,1605410,22.6
22,1610422,22.4
22,1615422,22.7
22,1620413,22.2
22,1625421,22.0
22,1630451,22.1
22,1635431,22.2
22,1640417,22.1
22,1645461,22.2
22,1650442,22.1
22,1655427,22.1
22,1660428,22.2
22,1665438,22.2
22,1670446,22.1
22,1675437,22.1
22,1680440,22.1
22,1685434,22.1
22,1690470,22.2
22,1695440,22.2
22,1700474,22.1
22,1705459,22.2
22,1710447,22.2
22,1715481,22.2
22,1720451,22.2
22,1725454,22.7
22,1730451,22.2
22,1735455,22.2
22,1740468,22.2
22,1745471,22.2
22,1750507,22.2
22,1755466,22.2
22,1760469,22.2
22,1765458,22.2
22,1770476,22.1
22,1775505,23.1
22,1780485,22.9
22,1785468,22.7
22,1790467,22.6
22,1795473,22.8
22,1800469,22.3
22,1805485,22.2
22,1810523,22.2
22,1815474,22.2
22,1820496,22.2
22,1825488,22.2
22,1830476,22.3
22,1835514,22.2
22,1840498,22.3
22,1845500,22.2
22,1850498,22.3
22,1855489,22.2
22,1860488,22.2
22,1865512,22.2
22,1870531,22.3
22,1875508,22.0
22,1880513,21.9
22,1885503,21.8
22,1890501,21.7
22,1895552,21.7
22,1900517,21.5
22,1905552,21.5
22,1910516,21.4
22,1915517,21.2
22,1920518,21.1
22,1925535,21.0
22,1930570,21.0
22,1935518,20.9
22,1940546,20.8
22,1945516,20.7
22,1950525,20.5
22,1955534,20.5
22,1960545,20.5
22,1965528,20.4
22,1970548,20.4
22,1975528,20.2
22,1980531,20.1
22,1985529,20.1
22,1990572,19.9
22,1995530,19.9
22,2000552,19.8
22,2005528,19.8
22,2010537,19.7
22,2015541,19.7
22,2020553,20.2
22,2025573,20.3
22,2030564,20.1
22,2035534,19.3
22,2040541,19.2
22,2045552,19.2
22,2050583,19.1
22,2055567,18.9
22,2060561,19.0
22,2065550,18.8
22,2070563,18.7
22,2075554,18.9
22,2080549,18.7
22,2085562,18.6
22,2090554,18.6
22,2095572,18.5
22,2100557,18.4
22,2105554,18.3
22,2110593,18.0
22,2115560,18.1
22,2120578,18.1
22,2125573,18.0
22,2130567,18.7
22,2135574,18.6
22,2140576,18.3
22,2145589,18.2
22,2150576,17.7
22,2155581,17.5
22,2160597,17.5
22,2165584,17.4
22,2170636,17.4
22,2175583,17.3
22,2180594,17.2
22,2185609,17.2
22,2190599,17.1
22,2195610,17.1
22,2200589,16.9
22,2205590,16.9
22,2210593,16.9
22,2215604,16.9
22,2220600,16.8
22,2225595,16.7
22,2230653,16.6
22,2235603,16.7
22,2240598,16.7
22,2245633,16.5
22,2250613,16.5
22,2255621,16.4
22,2260608,16.3
22,2265600,16.3
22,2270615,16.3
22,2275608,16.2
22,2280604,16.1
22,2285616,16.1
22,2290657,16.1
22,2295626,16.0
22,2300607,16.0
22,2305638,15.9
22,2310612,15.8
22,2315627,15.8
22,2320623,15.7
22,2325634,15.7
22,2330653,15.7
22,2335624,15.6
22,2340669,15.5
22,2345632,15.6
22,2350668,15.5
22,2355635,15.5
22,2360636,15.2
22,2365643,15.2
22,2370636,15.3
22,2375651,15.7
22,2380653,16.2
22,2385649,15.7
22,2390644,15.6
22,2395649,15.3
22,2400650,15.4
22,2405680,15.0
22,2410697,14.8
22,2415657,14.9
22,2420661,14.7
22,2425661,14.6
22,2430660,14.6
22,2435673,14.5
22,2440693,14.5
22,2445682,14.7
22,2450668,14.5
22,2455667,14.5
22,2460668,14.5
22,2465674,14.4
22,2470737,14.3
22,2475687,14.1
22,2480681,14.2
22,2485676,14.1
22,2490684,14.2
22,2495679,14.1
22,2500690,14.1
22,2505696,14.0
22,2510689,13.9
22,2515684,13.9
22,2520692,13.8
22,2525689,13.9
22,2530724,13.8
22,2535701,13.8
22,2540703,13.8
22,2545694,13.8
22,2550704,13.7
22,2555703,13.6
22,2560700,13.5
22,2565722,13.5
22,2570752,13.4
22,2575706,13.5
22,2580702,13.4
22,2585707,13.4
22,2590750,14.1
22,2595718,13.8
22,2600726,13.7
22,2605735,13.4
22,2610721,13.5
22,2615727,13.0
22,2620716,13.0
22,2625729,13.0
22,2630741,13.0
22,2635742,13.0
22,2640728,12.9
22,2645728,12.8
22,2650774,12.8
22,2655730,12.7
22,2660740,12.7
22,2665738,12.7
22,2670761,12.7
22,2675739,12.9
22,2680744,12.7
22,2685738,13.1
22,2690740,13.0
22,2695755,12.7
22,2700759,12.7
22,2705786,12.3
22,2710786,12.4
22,2715749,12.4
22,2720759,12.4
22,2725773,12.2
22,2730766,12.3
22,2735761,12.2
22,2740762,12.1
22,2745763,12.2
22,2750766,12.1
22,2755767,12.0
22,2760784,12.0
22,2765770,12.0
22,2770820,11.9
22,2775769,11.9
22,2780788,11.7
